Port,Protocol,Count
57691,tcp,3
13983,udp,2
5975,tcp,1
34666,tcp,4
28106,tcp,4
37814,other,2
10640,udp,6
27996,udp,2
52717,other,1
32744,other,2
62244,udp,3
8450,udp,3
32163,tcp,1
17476,other,4
31532,other,6
54330,other,1
39644,udp,3
55542,other,1
45951,other,4
59161,other,5
58246,other,4
62518,udp,1
24630,tcp,1
33277,udp,2
25082,tcp,4
40881,other,3
19105,other,2
48245,tcp,1
52896,other,4
2744,udp,1
6108,udp,3
64612,tcp,3
22102,tcp,4
48907,tcp,2
25268,tcp,3
37504,tcp,5
47453,tcp,1
3084,tcp,3
24242,tcp,2
7810,other,2
35757,udp,2
26770,udp,3
35458,tcp,4
19158,other,2
37986,udp,3
41561,tcp,2
17735,tcp,2
2632,udp,2
45267,other,6
18598,udp,1
14772,other,3
16821,udp,2
5242,udp,2
54091,other,5
46479,other,5
14088,other,3
3472,tcp,4
11480,udp,3
7745,udp,3
28961,other,1
40197,other,1
42563,other,2
11194,other,2
29380,udp,2
23891,other,2
49770,tcp,4
30779,tcp,3
57443,tcp,3
24605,tcp,2
38418,tcp,2
11843,tcp,1
15207,tcp,2
61222,other,1
47816,tcp,3
38055,tcp,2
11455,tcp,2
51416,other,2
52894,other,3
4087,udp,2
31500,tcp,1
46902,tcp,3
55549,udp,1
14615,tcp,3
58194,tcp,4
3559,tcp,2
63518,other,2
62219,udp,2
63059,tcp,3
34480,tcp,2
9265,tcp,7
13627,other,3
203,udp,4
12909,tcp,2
2742,other,3
47430,udp,3
42815,tcp,2
12295,tcp,3
9302,other,1
4338,tcp,2
25245,udp,1
13501,tcp,3
40199,other,2
22148,udp,2
14341,tcp,4
37291,other,5
39509,tcp,2
8636,udp,2
7812,other,1
9476,udp,3
51850,tcp,3
35371,tcp,1
3447,tcp,4
60497,udp,4
42452,tcp,2
51099,udp,4
29907,other,3
8537,udp,5
36361,other,2
46562,tcp,1
62892,other,2
29489,other,1
37164,tcp,3
11818,tcp,4
15232,tcp,2
12569,tcp,3
38618,tcp,5
22413,other,4
48376,other,1
4703,other,1
54095,udp,1
15119,other,2
28329,udp,1
13629,other,2
7673,other,3
50052,other,2
17636,tcp,5
1741,tcp,2
61241,tcp,4
49060,udp,2
34426,other,4
3196,udp,2
10049,other,1
50213,tcp,3
4234,other,4
33417,tcp,5
21693,tcp,2
12709,tcp,2
31909,udp,5
34643,udp,2
5130,tcp,4
31546,udp,5
32386,udp,3
586,tcp,1
18228,other,3
49159,tcp,1
22584,tcp,2
44759,other,1
26519,other,2
13186,tcp,5
64747,udp,3
58557,tcp,1
31982,tcp,1
16920,udp,2
8271,other,2
55349,udp,3
38032,udp,5
20267,tcp,3
8429,other,4
3523,udp,4
37727,udp,7
10029,udp,5
39344,other,3
39593,tcp,2
16599,other,3
60637,tcp,4
6843,tcp,2
662,udp,2
32214,udp,2
54612,other,4
24805,tcp,3
46204,tcp,3
52103,other,2
5876,tcp,1
36648,udp,3
15055,udp,2
25181,tcp,2
7922,tcp,1
36783,other,3
20083,other,1
49857,tcp,3
27816,other,3
31247,udp,2
29011,other,5
11221,udp,1
4569,other,3
22201,tcp,3
9485,other,3
6057,tcp,3
16509,udp,3
62065,other,1
30919,tcp,2
8273,other,3
37240,udp,3
59448,tcp,1
22746,other,2
62419,udp,2
6978,udp,2
50908,other,4
23351,tcp,4
49400,tcp,1
12371,udp,3
58047,udp,5
44980,udp,2
25907,udp,2
58159,other,5
59197,udp,5
14998,tcp,3
45001,udp,1
41507,other,2
3295,udp,8
685,tcp,2
53089,other,4
41612,udp,1
51239,tcp,1
39309,tcp,4
51503,other,3
20155,tcp,3
20180,tcp,2
24453,udp,1
55602,tcp,2
42650,other,3
13724,udp,3
53556,tcp,1
53432,udp,3
104,udp,5
62830,udp,3
60513,udp,3
19489,udp,1
29532,tcp,1
38179,udp,4
44034,udp,5
28887,udp,1
26450,other,3
43442,udp,4
56217,udp,3
17372,udp,3
4749,udp,2
5031,tcp,4
54386,other,2
55598,other,2
51115,udp,2
2193,tcp,2
33674,other,1
54658,udp,2
61836,other,2
38870,other,2
34044,udp,3
10564,tcp,4
45689,other,3
51682,other,1
62954,tcp,4
45846,udp,1
42599,tcp,2
10054,udp,3
61009,other,2
47676,udp,3
16401,other,5
32375,other,2
12415,other,2
1107,udp,5
16844,tcp,4
6133,udp,1
1530,other,1
53990,udp,7
64026,tcp,3
19840,other,1
28687,udp,1
65199,udp,6
33851,udp,4
15801,other,3
327,tcp,2
7128,other,2
40000,udp,4
61680,other,3
40023,tcp,2
20239,other,1
12394,tcp,2
21792,tcp,8
10206,tcp,2
2460,other,1
41396,udp,2
6376,other,2
48991,tcp,2
5699,udp,1
55214,tcp,2
42932,other,1
40645,udp,3
50794,udp,3
26452,other,3
36983,tcp,1
58633,udp,2
29631,tcp,1
38278,udp,1
27801,tcp,2
462,udp,1
35638,other,4
34889,udp,2
8473,tcp,1
5499,other,5
15803,other,5
44592,udp,4
15407,tcp,2
52927,udp,2
369,other,4
10733,other,2
19289,udp,1
48041,other,3
58582,tcp,1
40141,other,3
18603,tcp,3
8007,other,2
56752,tcp,4
51825,tcp,4
65399,udp,3
49184,tcp,4
25307,other,5
42427,tcp,3
9088,udp,3
22748,other,4
64241,other,6
127,tcp,2
47354,tcp,3
14798,tcp,2
54909,tcp,1
20237,other,2
49127,other,3
35194,udp,4
33029,tcp,2
8885,other,3
15590,tcp,1
40868,tcp,7
18773,other,1
10136,other,4
22823,tcp,2
39570,other,3
53655,udp,4
33357,other,3
1665,tcp,4
63594,other,3
22846,udp,5
12491,other,2
38188,other,1
61239,other,4
23937,tcp,3
47548,other,1
18,tcp,4
31447,tcp,2
18089,other,2
59315,other,3
53632,tcp,2
38131,udp,4
30235,other,2
20343,udp,1
45124,other,3
1688,udp,5
21434,tcp,2
41266,other,2
761,udp,3
49347,udp,5
65223,other,1
1912,other,5
49235,tcp,3
19154,tcp,1
41494,other,3
52904,tcp,1
15790,tcp,3
56908,other,3
35633,udp,2
43506,tcp,6
48121,tcp,1
23574,udp,4
19266,udp,4
46097,other,2
39639,other,7
32972,udp,2
25904,other,1
2885,other,2
18651,udp,8
40845,tcp,1
14539,tcp,2
4503,tcp,2
6743,other,6
28552,tcp,2
43143,udp,5
12036,tcp,1
33130,udp,3
59543,other,1
7483,tcp,6
28641,tcp,3
33813,other,1
9986,tcp,1
30832,tcp,4
38953,udp,5
28940,udp,1
42002,other,4
55884,tcp,1
15897,other,1
14950,udp,2
56975,udp,3
53261,other,2
43120,tcp,5
61528,tcp,1
58722,tcp,1
13473,other,4
55685,other,5
60074,tcp,5
49324,tcp,3
16768,udp,2
37088,tcp,2
58092,other,2
61165,udp,3
35484,other,2
25344,udp,1
38930,tcp,2
47577,udp,3
9150,other,5
1206,udp,3
13942,other,3
53381,tcp,4
43706,udp,3
1317,other,1
42252,udp,3
16968,tcp,5
10031,tcp,5
43343,tcp,2
17331,other,5
51121,other,1
21158,tcp,1
53356,tcp,4
30292,udp,3
21409,tcp,4
11118,other,5
5077,udp,3
40284,other,2
15765,tcp,4
60713,udp,1
5166,udp,7
37950,tcp,3
64576,other,6
10305,udp,1
19755,other,4
13285,udp,3
29555,udp,3
8374,tcp,4
29918,tcp,3
62079,tcp,2
34108,tcp,3
17859,tcp,3
38590,tcp,2
45636,other,1
54243,other,2
14176,udp,6
24086,other,4
29192,tcp,3
43212,other,1
56775,tcp,8
18702,tcp,7
26235,udp,1
27892,other,1
45671,udp,3
27664,other,2
8186,other,3
62449,other,2
24828,tcp,1
14120,other,2
30556,tcp,5
9527,udp,5
51650,udp,1
5301,other,3
28664,udp,2
18375,udp,3
30807,tcp,1
13448,udp,2
52741,tcp,2
29755,tcp,4
46338,other,3
32831,other,2
51315,udp,3
12263,other,2
23113,other,4
19983,other,3
12610,udp,2
61328,udp,2
59296,udp,3
23737,udp,4
35303,other,2
44234,tcp,1
45922,udp,2
25537,other,3
34308,udp,1
47230,tcp,1
4985,tcp,2
63961,other,4
7001,tcp,3
38429,other,2
64102,udp,1
24019,udp,4
24922,other,2
10787,udp,2
36005,other,2
37430,other,2
51599,other,2
15980,other,1
25068,other,3
52888,tcp,3
26365,other,10
59912,udp,2
48344,tcp,5
44040,other,3
36501,tcp,2
12927,other,1
47717,tcp,1
3612,tcp,2
36524,udp,5
26159,tcp,2
16681,tcp,6
2373,other,2
63277,other,3
33054,tcp,2
60240,other,1
12734,udp,5
61606,other,2
65252,tcp,6
14316,tcp,3
40921,udp,3
23714,tcp,4
28864,tcp,2
57308,tcp,5
19466,tcp,2
18541,other,2
8197,tcp,2
52764,udp,3
20921,other,3
1829,other,2
403,other,2
61604,udp,2
54295,udp,2
18263,tcp,1
60150,udp,4
55960,udp,5
60274,udp,3
14874,tcp,2
15050,other,4
56104,other,2
50261,udp,2
60251,tcp,3
64285,tcp,3
54272,tcp,2
33899,udp,4
11346,other,3
13701,tcp,2
53919,tcp,1
17296,tcp,4
22683,udp,6
20518,tcp,2
39481,tcp,1
57742,tcp,1
62295,other,3
52246,other,3
20552,other,2
34742,udp,3
32338,tcp,2
26747,other,4
16123,udp,2
29154,other,8
25521,udp,3
25383,other,1
5217,tcp,3
62777,udp,5
8397,udp,3
38877,tcp,4
57964,other,4
48070,udp,4
28874,other,6
22889,other,1
43067,tcp,1
60624,other,2
16032,other,2
56798,udp,4
52465,tcp,5
36250,tcp,6
15930,udp,1
29479,tcp,5
2556,tcp,2
27661,tcp,3
35953,other,4
41736,tcp,6
40438,other,3
8613,tcp,3
9954,other,3
17712,tcp,2
5417,udp,2
44142,other,4
32896,tcp,3
47090,udp,1
37339,tcp,3
26359,udp,4
63693,udp,1
50385,other,2
14839,other,1
6515,other,4
46686,udp,2
48293,udp,4
44955,tcp,4
63670,tcp,2
19542,udp,2
40282,tcp,1
11802,other,1
38418,udp,3
41485,tcp,3
42793,other,1
7024,udp,3
58100,udp,3
55326,udp,3
32514,other,3
34187,other,2
21679,other,2
13262,tcp,3
44110,udp,3
24238,other,4
22660,tcp,3
21201,other,2
25321,tcp,3
31523,udp,3
39920,udp,2
10699,other,4
41759,udp,2
22125,udp,4
32232,other,2
61089,tcp,4
62905,other,6
29778,udp,3
53818,udp,2
39111,udp,2
43366,udp,3
11192,other,1
61305,tcp,5
23498,tcp,2
24290,udp,5
46737,tcp,3
17935,udp,1
32087,tcp,3
3022,other,4
59473,udp,1
35557,tcp,4
42565,other,2
1391,other,2
26593,other,3
38319,tcp,1
54755,other,7
27103,tcp,2
50883,tcp,1
40056,other,2
5952,tcp,4
36600,other,2
63470,udp,1
5533,other,3
57207,udp,2
54072,udp,3
58016,other,5
4882,other,1
55457,other,2
46933,other,4
52800,other,2
3635,udp,1
49882,udp,1
9090,tcp,3
51076,tcp,4
16418,other,4
60474,tcp,3
4163,tcp,5
30579,udp,6
59050,tcp,2
13857,other,3
11480,tcp,3
61085,other,5
9088,tcp,5
11433,other,2
12645,other,1
4884,udp,3
27295,other,1
38273,other,1
64384,udp,11
10221,other,1
62297,other,2
35866,other,1
37061,other,4
62536,other,5
48845,other,4
61404,udp,1
11843,udp,2
30320,other,4
6108,tcp,2
45039,other,4
64361,tcp,1
50769,other,4
61041,udp,2
55770,other,2
41812,tcp,4
37504,udp,2
56982,other,3
65475,udp,3
44511,other,2
885,udp,2
45723,other,3
11754,tcp,3
37141,tcp,3
8473,udp,3
57691,udp,2
26770,tcp,4
5975,udp,1
37986,tcp,3
38255,udp,2
34666,udp,2
28106,udp,1
57034,other,4
2632,tcp,5
41561,udp,2
10640,tcp,3
52665,tcp,2
7722,udp,4
43267,tcp,3
17715,other,2
18927,other,3
32163,udp,3
32414,tcp,3
2381,udp,6
16047,tcp,2
401,other,3
3472,udp,2
39644,tcp,2
24607,other,2
52006,udp,3
16481,udp,1
24630,udp,1
37164,udp,1
2970,other,4
38618,udp,4
968,other,2
47816,udp,2
44987,other,3
46182,other,2
48907,udp,3
47394,other,3
60198,tcp,3
47453,udp,1
43775,other,2
14615,udp,6
56851,udp,3
3587,other,2
47090,tcp,1
4799,other,5
13983,tcp,1
26359,tcp,4
21011,tcp,3
2375,other,6
17735,udp,2
862,tcp,3
44792,tcp,1
35394,tcp,1
8813,tcp,5
16821,tcp,5
8657,other,3
25468,udp,3
38232,tcp,4
9869,other,3
10229,tcp,7
31323,udp,3
8450,tcp,1
25819,other,5
47630,tcp,3
7445,other,2
40721,udp,1
61863,tcp,2
51850,udp,4
53630,other,1
52206,udp,5
46562,udp,2
949,tcp,1
46651,other,5
12658,tcp,5
15232,udp,4
17246,other,5
8273,udp,2
57666,tcp,2
55186,udp,3
41581,other,4
35399,other,5
31183,udp,4
12176,other,1
4087,tcp,3
30393,tcp,2
46902,udp,1
38514,other,4
52488,udp,1
56077,udp,3
47653,udp,5
46180,other,1
3559,udp,5
63059,udp,3
1741,udp,1
59397,tcp,4
47430,tcp,3
61886,udp,2
34843,tcp,1
33444,other,2
14341,udp,2
25445,tcp,2
30885,other,2
35868,other,1
58613,other,1
48847,other,2
42452,udp,1
59073,udp,4
8537,tcp,2
6057,udp,2
64958,other,3
10840,tcp,2
53543,other,2
38032,tcp,7
27126,udp,3
48268,tcp,1
42399,udp,1
23028,other,6
20267,udp,6
44879,tcp,2
65275,udp,1
59228,other,1
45721,other,4
966,other,5
32437,udp,2
53579,tcp,4
62219,tcp,1
27890,other,4
23039,udp,5
42815,udp,2
33417,udp,3
25245,tcp,1
62977,tcp,4
41835,udp,1
27773,udp,1
13501,udp,4
34643,tcp,1
54158,other,1
40651,other,2
16631,other,3
61450,other,3
5130,udp,2
52688,udp,2
27750,tcp,3
36397,udp,5
24430,udp,3
22201,udp,3
6592,tcp,3
28789,other,3
3272,udp,2
39867,udp,3
44034,tcp,1
56217,tcp,5
1760,other,1
35194,tcp,5
39844,tcp,3
2288,other,1
17090,other,5
17659,tcp,3
15590,udp,1
1076,other,5
14339,udp,8
50982,other,3
45001,tcp,1
4797,other,1
10029,tcp,3
6866,tcp,3
40581,udp,2
34021,udp,2
6830,other,3
10503,other,4
61452,other,4
63868,tcp,1
48707,udp,2
11715,other,3
62818,other,1
662,tcp,2
46204,udp,5
8655,other,6
10863,udp,2
36648,tcp,4
30990,udp,2
9867,other,1
55602,udp,3
46184,other,4
21592,udp,3
25181,udp,2
47377,tcp,1
21211,tcp,4
3396,tcp,1
15032,udp,1
31247,tcp,1
599,other,3
53432,tcp,5
2579,udp,5
62079,udp,4
104,tcp,1
39022,udp,3
33290,other,3
6308,tcp,4
12394,udp,1
30798,other,2
30919,udp,4
64584,udp,5
62419,tcp,4
26834,other,4
49400,udp,1
12371,tcp,1
30432,udp,3
38360,other,4
63592,other,1
9288,tcp,3
39572,other,1
61083,other,2
57889,udp,2
37063,other,2
59197,tcp,1
38055,udp,1
21764,other,4
33952,tcp,3
18626,tcp,6
22976,other,5
42599,udp,3
3523,tcp,3
64013,other,2
24171,other,1
18456,other,2
685,udp,5
60637,udp,3
41612,tcp,3
48693,other,8
6146,other,4
51239,udp,2
32214,tcp,3
24554,tcp,2
7358,other,2
20180,udp,4
2919,tcp,4
9727,udp,1
20465,other,2
29241,other,2
50259,udp,3
34866,udp,5
57403,other,2
39509,udp,1
327,udp,4
54842,other,2
5054,tcp,2
35833,udp,1
40000,tcp,3
57905,udp,1
59613,tcp,1
40023,udp,2
38179,tcp,4
26212,tcp,1
52333,other,1
57689,udp,1
10429,tcp,4
13625,tcp,5
18458,other,2
29431,udp,2
17372,tcp,2
54709,udp,4
41396,tcp,5
59074,other,2
5699,tcp,3
21034,udp,4
28588,tcp,2
58633,tcp,2
25268,udp,4
26680,other,2
1307,tcp,2
9704,tcp,4
64561,tcp,2
13388,other,4
55163,tcp,1
39726,other,2
44592,tcp,4
1078,other,3
16844,udp,2
47392,other,2
8250,tcp,1
53990,tcp,1
39309,udp,1
59912,other,4
32149,other,2
12036,udp,5
64026,udp,2
22974,other,3
57879,other,4
23016,tcp,2
34656,other,3
42000,other,2
6148,other,2
18352,tcp,3
50236,tcp,4
5899,tcp,6
35610,tcp,2
44257,udp,2
28311,other,2
65399,tcp,2
49184,udp,4
59910,other,4
32147,other,1
13425,tcp,2
45795,udp,2
1865,tcp,2
127,udp,2
57401,other,2
52331,other,3
4526,udp,2
15790,udp,3
54909,udp,3
48507,udp,1
54840,other,1
44989,other,5
25750,other,1
48991,udp,3
24325,other,2
50794,tcp,4
40868,udp,4
21234,udp,1
42376,tcp,1
45846,tcp,1
29631,udp,1
51774,tcp,3
462,tcp,3
30632,udp,4
56417,tcp,3
36448,tcp,4
39593,udp,3
41950,other,2
1107,tcp,4
31160,tcp,7
34658,other,1
37217,other,6
12171,tcp,2
4861,tcp,4
9504,tcp,1
38642,other,4
1914,other,2
47278,udp,2
14950,tcp,5
24777,tcp,1
761,tcp,3
23597,udp,2
5126,other,4
28592,other,8
18426,udp,3
32145,other,5
49324,udp,2
53788,other,3
22379,other,3
25643,udp,5
57590,udp,3
48286,other,3
37729,other,1
8640,other,2
63554,other,1
39109,udp,2
58052,other,2
3371,udp,1
23663,tcp,1
2706,other,1
34356,udp,5
40822,tcp,4
54495,udp,2
43860,other,5
55772,tcp,2
18733,other,5
26823,tcp,2
33587,tcp,3
55632,other,5
19588,tcp,1
65491,other,3
3404,other,1
28986,tcp,3
45800,udp,2
51698,tcp,2
36402,udp,4
21569,udp,5
32424,other,3
9189,tcp,3
4551,tcp,2
51563,tcp,3
2457,udp,1
8760,tcp,1
37699,tcp,4
60961,tcp,2
56316,tcp,4
22711,tcp,2
26224,other,2
38427,other,2
4428,other,2
38131,tcp,2
24502,other,5
35723,other,4
8075,tcp,2
25957,other,3
58722,udp,4
14199,udp,3
22594,other,1
31424,tcp,5
65029,tcp,1
4080,other,5
56676,udp,2
64003,tcp,6
16245,udp,3
8704,other,2
60919,other,5
48192,udp,1
43754,udp,3
24189,tcp,3
58331,other,4
18474,tcp,3
15155,other,3
28597,other,5
42985,tcp,1
47143,udp,1
45260,tcp,2
46564,other,1
16311,tcp,2
20665,tcp,3
30170,udp,6
20657,other,2
65052,tcp,2
17092,other,3
11267,tcp,2
62856,other,3
8425,other,1
59884,tcp,3
4503,udp,4
30292,tcp,5
38565,udp,3
49217,other,4
29167,udp,1
50084,tcp,5
12730,other,2
28938,udp,2
31059,tcp,1
47963,udp,1
65276,other,6
40566,other,4
16745,udp,6
6232,tcp,2
31163,other,2
20591,tcp,2
21570,other,2
28504,tcp,6
14699,udp,3
22026,tcp,1
38930,udp,1
56242,tcp,2
36037,udp,5
39819,tcp,1
42714,udp,3
56798,tcp,4
15370,other,2
4186,tcp,7
7727,other,3
27004,udp,3
59313,other,3
10587,udp,5
2579,tcp,3
23026,other,3
62293,other,4
43828,udp,3
19000,other,6
10771,other,3
25778,udp,4
30967,udp,3
22001,udp,2
41226,udp,5
42503,tcp,6
4138,udp,1
1690,udp,3
61190,tcp,5
12735,other,1
45922,tcp,1
5318,tcp,4
19106,tcp,1
30702,other,6
8374,udp,1
63445,tcp,4
19757,other,3
49372,tcp,4
4985,udp,3
37902,tcp,3
61399,tcp,2
27824,udp,7
30244,udp,3
28541,other,7
15379,tcp,1
32360,other,1
6666,udp,4
24696,other,2
19466,udp,1
17425,tcp,5
16171,udp,3
15131,udp,2
40016,other,4
12681,tcp,4
1161,other,2
23374,udp,5
14217,udp,2
55087,tcp,3
13450,udp,1
6745,other,5
23615,udp,7
10031,udp,3
2023,tcp,2
62191,udp,1
60470,other,2
32772,udp,1
20318,tcp,1
35856,tcp,6
21918,other,2
55417,other,2
26458,tcp,1
59537,tcp,2
17472,other,5
58770,tcp,1
23737,tcp,1
10153,tcp,2
9165,other,2
14339,tcp,2
44247,other,1
50957,udp,1
38047,other,3
8975,other,3
35808,udp,2
32648,udp,1
63889,other,4
57689,other,3
28326,other,2
52787,udp,3
11632,tcp,4
33828,tcp,5
53170,tcp,2
41350,udp,1
55962,other,4
28864,udp,3
3957,tcp,2
25270,tcp,2
43549,other,3
33031,tcp,1
53453,other,2
53967,tcp,2
27250,udp,1
24090,udp,2
12071,other,2
60150,tcp,3
16610,udp,1
18649,udp,4
36325,other,1
59671,other,2
54272,udp,1
8935,udp,2
27126,tcp,2
12782,udp,1
20322,other,5
776,other,2
47717,udp,4
2282,tcp,2
36524,tcp,6
33549,other,4
63112,tcp,6
8149,tcp,1
10452,udp,2
6466,other,3
58387,other,1
34742,tcp,1
43389,udp,3
11531,tcp,4
20178,udp,2
41559,udp,2
15717,tcp,2
12400,other,1
4064,udp,5
64559,tcp,3
57308,udp,7
62150,other,1
20244,tcp,2
34181,tcp,1
64214,udp,1
2000,other,2
45435,udp,3
14564,udp,5
37023,other,3
49446,tcp,5
62878,tcp,1
63744,udp,3
25622,other,1
50325,tcp,1
62521,other,1
8514,tcp,2
22831,other,3
6955,tcp,4
47765,tcp,3
8188,other,3
29408,udp,2
18496,other,1
38806,udp,1
50662,other,1
25222,udp,3
53919,udp,3
8448,udp,1
22328,other,2
16819,udp,4
28047,other,3
58357,udp,3
40457,tcp,1
29679,tcp,2
43653,tcp,2
44211,tcp,2
62306,other,5
42740,other,3
13196,other,2
25344,tcp,2
64815,other,2
57356,tcp,1
40112,udp,3
20872,other,4
23962,udp,3
58844,tcp,3
40231,other,1
60474,udp,3
59402,tcp,5
48615,other,3
54346,udp,1
37217,tcp,5
64156,other,3
6468,tcp,5
49811,tcp,3
58458,udp,2
55749,tcp,2
39233,udp,2
15818,tcp,4
61018,udp,2
7382,tcp,1
23176,udp,2
46986,other,2
11706,tcp,1
38319,udp,2
63792,tcp,2
14638,udp,3
54394,tcp,1
13313,tcp,3
32574,udp,1
52192,other,1
42165,tcp,2
56440,tcp,3
19194,other,2
44569,tcp,4
42064,tcp,2
61698,udp,3
27349,other,2
39762,other,3
34255,tcp,1
51076,udp,2
36450,tcp,2
45097,udp,2
26088,other,3
14902,udp,2
40383,tcp,2
57139,other,2
46615,tcp,5
12856,udp,2
40988,other,4
58945,udp,1
28170,other,3
37187,udp,3
14457,other,3
59372,udp,1
47042,udp,4
49547,udp,3
35394,other,2
26870,other,4
46585,udp,3
51923,other,2
42288,other,1
55983,udp,3
33764,other,4
32087,udp,4
45361,udp,3
1496,other,2
35064,other,2
61595,other,3
60102,udp,4
29858,other,4
50883,udp,3
41485,udp,2
33206,udp,1
47042,tcp,2
1789,tcp,3
59863,other,3
22947,tcp,1
3401,tcp,2
61045,other,4
12957,udp,2
51279,other,5
24888,other,3
61838,udp,3
65417,other,3
26083,other,1
5653,udp,2
15278,tcp,2
52665,udp,2
6410,other,1
37463,tcp,5
47839,tcp,2
60993,other,2
62607,udp,4
8813,udp,3
41972,tcp,6
17324,tcp,3
46421,other,3
53929,other,2
60175,tcp,2
1355,tcp,1
24361,other,1
60347,other,2
15526,other,5
46935,other,3
31709,udp,1
46176,tcp,5
35435,tcp,3
55574,tcp,3
21333,tcp,1
26037,tcp,3
50185,tcp,1
38666,udp,2
57926,other,1
59121,other,6
20467,tcp,2
46950,udp,2
11069,tcp,2
40208,other,3
37552,udp,1
2221,tcp,3
27925,udp,3
6333,udp,3
30046,tcp,2
7610,tcp,3
18527,udp,4
37588,other,4
38367,udp,1
33688,tcp,4
20419,udp,2
26311,udp,6
35300,tcp,2
37897,udp,1
62485,other,1
5153,udp,1
29431,other,4
7382,udp,4
44055,other,3
11706,udp,5
34620,tcp,1
43267,udp,2
17018,other,2
46861,tcp,2
61703,tcp,4
63932,tcp,3
24676,tcp,1
59648,other,4
18575,tcp,2
27973,tcp,4
56701,other,4
997,tcp,2
62764,other,5
31355,other,2
41351,other,2
59512,udp,4
48222,tcp,4
53123,other,1
33389,tcp,2
28065,tcp,4
6767,udp,5
54578,other,2
42652,tcp,3
9829,other,3
36301,udp,4
50137,udp,2
61404,tcp,5
5913,other,2
4450,tcp,1
40423,other,4
33254,tcp,4
54534,tcp,3
3826,other,4
19852,tcp,1
28499,udp,2
44978,udp,2
58283,tcp,2
52488,tcp,3
18913,udp,2
9042,udp,4
226,other,2
1079,udp,3
59397,udp,3
14086,other,2
44767,udp,2
27472,other,2
11889,tcp,4
52305,tcp,3
44270,other,2
16070,tcp,7
55609,other,4
23861,udp,3
14463,udp,2
24628,udp,1
31570,other,2
29268,udp,2
64972,tcp,2
63925,other,2
44618,other,2
30731,tcp,1
31020,other,1
33672,other,2
24837,other,3
2550,other,2
29654,udp,2
1110,other,2
14365,other,2
50016,other,5
17943,other,3
21259,other,1
50818,other,4
61330,tcp,3
5775,tcp,4
31670,tcp,2
61260,other,5
4287,other,1
53280,tcp,3
20085,other,3
51494,other,2
12873,other,1
1929,tcp,4
9862,udp,3
13115,tcp,3
7821,tcp,4
61886,tcp,3
26722,tcp,2
31911,tcp,3
23218,other,2
40558,udp,1
35369,udp,7
55967,other,2
6907,udp,3
26032,other,2
13549,tcp,5
17664,other,2
56285,other,5
35734,tcp,1
42604,udp,2
36161,udp,2
11945,other,4
37626,udp,4
25879,udp,2
21726,other,2
274,udp,3
28017,udp,2
3670,other,1
3359,other,3
1867,other,3
9628,tcp,4
46813,udp,2
52739,udp,3
33828,other,4
37415,udp,2
20780,other,4
49340,other,2
13935,tcp,5
2356,udp,2
44462,other,1
16867,udp,2
65153,udp,3
5564,tcp,4
3125,udp,1
8496,udp,3
57162,other,2
48378,other,2
25155,other,3
8861,tcp,3
6937,other,3
13140,other,2
22272,tcp,1
26570,udp,2
54047,tcp,2
13861,tcp,3
9027,other,1
23041,udp,3
16991,udp,4
45237,tcp,2
63546,tcp,2
35486,other,4
55824,other,5
64386,other,2
50523,udp,7
53315,other,1
47628,tcp,3
37995,other,5
3396,udp,3
39903,other,3
51673,udp,1
6602,other,3
27750,udp,1
50754,other,4
31319,other,1
23900,other,2
59025,udp,3
22187,other,2
4726,tcp,1
19829,tcp,1
50624,udp,5
8014,tcp,1
19565,other,2
48778,tcp,1
34833,other,3
29580,udp,3
19167,tcp,2
9116,udp,2
56895,other,2
28262,other,4
30432,tcp,3
17700,other,4
44693,udp,1
28639,tcp,3
35295,udp,6
15841,udp,2
786,tcp,6
45136,tcp,3
3969,other,1
37341,udp,1
41125,udp,6
58528,other,2
22922,udp,3
54148,tcp,2
10254,udp,3
5490,tcp,4
56019,other,1
54635,tcp,3
12300,udp,4
19286,other,2
64460,udp,2
60584,udp,5
414,tcp,3
53458,other,3
16793,udp,4
38390,udp,4
4625,tcp,2
53820,udp,4
375,udp,5
27257,other,5
59456,other,4
60249,tcp,4
59126,udp,1
43929,udp,2
6592,udp,1
2944,udp,1
43127,other,2
4960,udp,2
9603,udp,2
13795,udp,2
58024,tcp,5
5727,udp,2
28418,other,4
19728,tcp,3
64125,tcp,2
39190,other,2
56752,other,3
17250,tcp,2
60685,udp,5
14924,other,2
50036,udp,3
8883,other,4
55062,udp,5
6374,other,3
28565,tcp,3
50259,tcp,2
53232,udp,4
49570,tcp,3
44422,udp,1
65227,udp,2
51186,udp,4
62731,udp,7
18352,udp,1
3911,udp,5
41051,udp,5
59958,udp,4
51338,tcp,1
11610,other,2
60255,other,2
47554,tcp,1
54709,tcp,5
713,tcp,5
38156,tcp,2
25298,other,2
1429,tcp,3
21034,tcp,1
52130,tcp,3
51287,udp,5
1307,udp,1
3323,udp,8
65328,udp,5
3810,udp,4
63310,udp,4
62630,udp,2
1764,udp,3
19654,tcp,5
48879,tcp,4
46374,tcp,4
42275,udp,3
1532,other,1
61939,udp,1
21941,other,2
56316,udp,2
53333,udp,5
44321,udp,4
63087,other,3
10328,udp,1
38491,udp,3
29093,udp,2
39867,tcp,4
27385,tcp,1
25369,tcp,2
61264,udp,1
11120,udp,1
34767,tcp,2
48507,tcp,2
64074,udp,3
9963,udp,5
14217,tcp,1
28986,udp,2
32062,udp,2
