dstport,protocol,tag
38319,udp,sv_P2
24971,udp,sv_P5
49135,udp,sv_P4
59592,icmp,sv_P3
35597,icmp,sv_P4
33321,icmp,sv_P1
46055,icmp,sv_P3
985,udp,sv_P2
16290,tcp,sv_P3
2204,udp,sv_P2
47632,udp,sv_P1
1559,udp,sv_P2
56133,udp,sv_P2
50549,icmp,sv_P1
57475,icmp,sv_P5
55299,udp,sv_P3
34278,tcp,sv_P1
4063,icmp,sv_P2
62667,icmp,email
46383,udp,sv_P4
43095,tcp,sv_P3
14217,udp,email
54899,tcp,sv_P2
3497,tcp,sv_P3
55083,icmp,sv_P2
24650,tcp,sv_P4
32222,udp,sv_P2
61539,udp,sv_P4
50105,icmp,sv_P4
32076,icmp,email
55156,tcp,sv_P2
58009,tcp,sv_P5
6445,tcp,email
5942,icmp,sv_P2
51721,tcp,sv_P2
40477,icmp,sv_P5
249,icmp,sv_P2
6216,udp,sv_P1
3233,tcp,email
7610,udp,sv_P1
8890,tcp,sv_P2
21762,tcp,sv_P1
53509,tcp,sv_P1
4062,icmp,sv_P5
59145,icmp,sv_P1
40537,udp,sv_P2
1878,udp,sv_P1
28319,udp,sv_P2
60530,icmp,email
8685,icmp,sv_P1
55623,icmp,email
37098,tcp,sv_P5
15068,tcp,sv_P2
3210,tcp,sv_P5
44781,icmp,sv_P5
9631,icmp,sv_P1
9683,udp,sv_P5
49131,tcp,sv_P4
31280,tcp,sv_P2
51882,icmp,sv_P2
41682,tcp,email
35752,tcp,sv_P5
23201,udp,sv_P2
60866,tcp,sv_P1
7795,tcp,sv_P3
15843,udp,sv_P2
5667,tcp,sv_P3
40980,icmp,sv_P1
31516,tcp,sv_P3
56089,icmp,sv_P3
26872,tcp,email
19237,tcp,sv_P1
24542,udp,sv_P2
21686,udp,sv_P2
10827,icmp,sv_P4
48045,udp,email
59682,udp,sv_P3
62531,udp,sv_P2
10604,tcp,sv_P4
5969,tcp,sv_P4
4426,icmp,sv_P1
5039,udp,sv_P2
28991,tcp,email
16547,udp,sv_P2
12232,tcp,email
52051,tcp,email
32023,icmp,sv_P1
15018,udp,sv_P5
8863,udp,sv_P2
40640,udp,sv_P1
2421,udp,sv_P2
47391,tcp,sv_P1
46463,icmp,sv_P1
23494,icmp,sv_P1
64180,icmp,sv_P5
11618,tcp,sv_P4
56121,tcp,sv_P4
23839,tcp,sv_P5
8417,icmp,sv_P1
19568,icmp,sv_P1
50167,icmp,sv_P5
10026,icmp,email
25010,udp,email
46911,tcp,sv_P2
31030,icmp,sv_P2
26632,tcp,sv_P3
56708,tcp,sv_P1
19755,tcp,email
21399,icmp,email
33106,tcp,sv_P1
51911,tcp,sv_P5
24170,udp,sv_P1
31416,icmp,sv_P2
15945,icmp,sv_P5
16320,udp,email
54322,icmp,email
39054,udp,email
47186,tcp,sv_P3
39416,udp,sv_P3
60168,tcp,sv_P1
49244,tcp,sv_P5
3561,udp,sv_P1
43446,tcp,email
33899,icmp,sv_P3
8540,udp,sv_P2
46840,icmp,sv_P4
53275,icmp,sv_P4
44598,icmp,sv_P4
17441,icmp,sv_P3
24180,icmp,sv_P4
31862,udp,sv_P4
37506,icmp,sv_P4
56254,icmp,sv_P2
26001,icmp,sv_P4
49165,icmp,sv_P2
47615,tcp,sv_P3
459,udp,sv_P5
54042,udp,email
3872,icmp,sv_P3
54638,icmp,sv_P2
19008,icmp,sv_P2
52816,udp,sv_P1
53396,icmp,sv_P2
46454,icmp,sv_P3
15041,icmp,sv_P4
3946,tcp,sv_P2
5303,udp,sv_P5
33487,icmp,sv_P3
60140,tcp,sv_P3
63920,udp,sv_P1
40461,udp,sv_P5
13732,icmp,email
28078,icmp,sv_P5
63792,icmp,sv_P1
3876,udp,sv_P2
33067,udp,sv_P1
37410,tcp,sv_P4
45671,icmp,sv_P3
21371,icmp,email
26186,tcp,email
8617,tcp,email
40677,tcp,sv_P5
46816,udp,sv_P4
35527,tcp,sv_P4
40618,tcp,sv_P2
45262,udp,sv_P2
39556,udp,sv_P2
5179,tcp,sv_P2
43071,udp,sv_P4
60383,tcp,sv_P1
33068,udp,sv_P1
39898,udp,sv_P1
17012,udp,email
30700,udp,sv_P4
55324,tcp,sv_P5
45394,udp,sv_P2
43718,tcp,sv_P2
32413,udp,sv_P3
8307,icmp,sv_P5
64755,udp,email
53501,tcp,sv_P5
29182,icmp,sv_P3
12698,tcp,sv_P5
41197,udp,sv_P3
47256,icmp,email
33781,udp,email
20458,icmp,email
2521,udp,sv_P4
26626,icmp,sv_P2
35505,icmp,sv_P1
35433,udp,sv_P1
49135,tcp,email
53882,udp,email
38809,tcp,sv_P2
29670,tcp,sv_P2
5403,tcp,sv_P5
52032,udp,sv_P1
44210,udp,sv_P4
50770,tcp,sv_P1
33186,udp,sv_P1
42585,udp,sv_P4
27103,tcp,email
7948,icmp,email
42659,tcp,sv_P5
29706,udp,sv_P2
23052,icmp,sv_P4
20572,tcp,sv_P2
5464,tcp,email
62738,tcp,email
45167,icmp,sv_P2
17150,udp,sv_P4
36806,udp,sv_P2
27541,icmp,sv_P3
64344,icmp,sv_P1
1714,udp,sv_P5
18795,tcp,sv_P5
65158,icmp,sv_P2
43745,tcp,sv_P5
8139,icmp,sv_P4
46135,udp,sv_P5
50841,icmp,sv_P3
17181,udp,sv_P5
59881,icmp,sv_P3
5697,tcp,sv_P2
5749,udp,sv_P5
44576,udp,email
6628,udp,sv_P4
64077,udp,sv_P1
31827,udp,sv_P5
58477,udp,sv_P4
28429,tcp,email
39430,udp,sv_P1
30095,udp,sv_P3
5130,tcp,sv_P1
2144,icmp,sv_P5
20031,udp,sv_P2
16688,icmp,sv_P1
62920,udp,sv_P2
27945,tcp,sv_P5
18812,tcp,sv_P3
64476,icmp,email
15427,tcp,sv_P3
257,tcp,sv_P4
24792,icmp,sv_P5
14072,icmp,email
64162,tcp,sv_P5
34500,icmp,sv_P4
43567,udp,email
18937,tcp,sv_P5
49863,tcp,sv_P5
9431,icmp,email
65133,udp,sv_P3
37213,tcp,sv_P4
46938,udp,sv_P5
3763,icmp,sv_P3
8676,udp,sv_P4
32163,icmp,sv_P3
28489,icmp,email
914,icmp,sv_P1
10170,udp,sv_P2
3148,icmp,sv_P2
2521,udp,email
4908,tcp,sv_P2
17724,icmp,sv_P2
39337,icmp,sv_P5
46707,icmp,sv_P5
62077,tcp,sv_P5
9482,udp,sv_P3
9750,tcp,sv_P3
6266,udp,email
49639,udp,sv_P5
40125,udp,sv_P4
7963,icmp,sv_P4
9437,tcp,sv_P2
6416,tcp,sv_P3
59839,icmp,sv_P1
36175,icmp,sv_P2
3635,udp,sv_P3
51174,tcp,sv_P3
63391,udp,sv_P4
47424,udp,sv_P2
4755,udp,sv_P1
53993,icmp,sv_P5
32341,icmp,sv_P5
65133,tcp,email
16934,tcp,sv_P5
36386,icmp,email
41225,udp,sv_P4
46279,udp,sv_P4
11627,udp,sv_P1
29892,tcp,sv_P1
27931,udp,sv_P2
880,udp,sv_P1
56929,icmp,sv_P5
58533,tcp,sv_P3
59545,udp,sv_P4
30358,icmp,sv_P3
16979,icmp,sv_P1
23328,icmp,sv_P5
16293,udp,sv_P3
9667,icmp,email
24204,tcp,sv_P2
1950,tcp,sv_P5
39872,tcp,sv_P5
54050,tcp,sv_P4
40405,udp,sv_P5
9370,udp,sv_P3
21915,tcp,sv_P3
55397,tcp,sv_P2
42738,icmp,sv_P1
55833,udp,sv_P2
23011,icmp,email
62219,tcp,sv_P1
5591,tcp,sv_P1
56557,icmp,sv_P2
45481,tcp,sv_P2
8612,udp,email
2319,tcp,sv_P5
53180,tcp,email
65096,udp,sv_P1
34679,tcp,email
6968,udp,sv_P3
6856,tcp,email
64862,tcp,email
60748,icmp,sv_P5
22327,icmp,sv_P5
62019,tcp,sv_P2
32775,icmp,sv_P3
20211,tcp,email
31825,icmp,sv_P4
63493,tcp,sv_P2
19180,icmp,sv_P3
53196,icmp,sv_P5
46804,icmp,sv_P3
40690,udp,sv_P2
4226,udp,email
39760,udp,sv_P5
24756,tcp,sv_P3
49586,udp,sv_P3
34076,icmp,sv_P5
12880,udp,sv_P4
14848,tcp,sv_P3
21504,udp,sv_P1
41005,tcp,sv_P5
39439,udp,sv_P3
23950,icmp,sv_P2
6605,udp,sv_P5
18905,icmp,sv_P2
58513,icmp,sv_P3
42701,udp,sv_P4
46076,icmp,sv_P3
1876,icmp,sv_P1
12050,icmp,sv_P2
11013,icmp,sv_P3
61451,icmp,sv_P2
42447,udp,sv_P1
5342,icmp,sv_P3
12450,icmp,sv_P1
55769,udp,email
8500,tcp,email
55801,icmp,sv_P3
14792,udp,email
33522,udp,sv_P4
4545,icmp,sv_P5
56969,tcp,email
61772,tcp,sv_P5
57352,udp,sv_P4
9945,tcp,sv_P3
57373,icmp,sv_P4
17758,tcp,email
34212,tcp,sv_P5
7443,icmp,sv_P2
9248,udp,sv_P2
12753,icmp,email
48855,icmp,sv_P4
64058,icmp,sv_P4
2957,tcp,email
3985,udp,sv_P2
29860,tcp,sv_P2
29945,tcp,sv_P2
57947,udp,email
44337,icmp,sv_P5
23044,icmp,sv_P2
51328,tcp,sv_P2
61261,udp,sv_P3
52894,icmp,sv_P3
14604,tcp,sv_P1
42184,udp,sv_P5
32430,udp,email
24881,icmp,sv_P3
53613,udp,email
40112,udp,sv_P3
24685,tcp,sv_P3
19060,udp,email
15285,tcp,email
9849,udp,sv_P5
669,tcp,sv_P3
2529,tcp,sv_P1
64167,tcp,sv_P4
28140,udp,sv_P3
41104,tcp,sv_P2
16361,icmp,email
40239,tcp,sv_P3
55961,udp,sv_P5
842,icmp,sv_P1
4743,udp,sv_P2
15418,udp,sv_P5
5786,udp,sv_P1
23986,udp,email
42758,udp,sv_P3
59360,icmp,sv_P3
24513,tcp,sv_P2
184,icmp,sv_P1
46838,tcp,sv_P5
7077,icmp,sv_P2
11619,udp,sv_P5
34871,tcp,email
42575,tcp,sv_P5
18132,tcp,sv_P1
25147,icmp,sv_P3
28694,icmp,sv_P5
59154,udp,sv_P4
64669,icmp,sv_P4
8504,icmp,sv_P5
58619,icmp,sv_P1
57022,icmp,sv_P3
7020,icmp,sv_P5
51180,icmp,sv_P3
15705,tcp,sv_P5
49913,tcp,sv_P2
35639,tcp,sv_P2
56286,icmp,email
19914,tcp,email
33495,udp,sv_P4
11177,udp,sv_P2
31325,tcp,sv_P1
18589,icmp,sv_P2
35507,udp,sv_P1
39574,icmp,sv_P1
6764,icmp,sv_P4
60185,udp,sv_P2
38667,icmp,sv_P1
27100,icmp,sv_P5
3010,tcp,sv_P4
27866,icmp,sv_P1
54072,icmp,sv_P1
42622,tcp,sv_P3
25158,tcp,sv_P5
4387,udp,sv_P3
37847,udp,sv_P3
1837,udp,sv_P1
34636,tcp,email
39970,tcp,sv_P1
28677,icmp,sv_P5
59405,udp,sv_P2
7329,tcp,sv_P3
43994,tcp,sv_P4
52673,udp,sv_P3
42147,udp,email
46068,icmp,sv_P1
27496,tcp,sv_P3
51625,udp,email
35619,tcp,sv_P3
10094,udp,sv_P2
54622,tcp,sv_P5
6631,udp,sv_P3
49317,tcp,sv_P3
5797,udp,sv_P1
62006,icmp,sv_P3
8259,tcp,sv_P1
40489,udp,email
39425,icmp,sv_P2
62280,tcp,sv_P4
2162,icmp,sv_P5
32718,tcp,email
18020,udp,sv_P5
30104,tcp,sv_P3
36465,tcp,sv_P3
60,udp,email
46864,udp,sv_P5
53333,icmp,sv_P3
46549,icmp,sv_P1
61341,icmp,sv_P1
64959,tcp,sv_P4
3692,udp,sv_P5
27796,tcp,sv_P4
40604,udp,sv_P3
846,icmp,sv_P5
42768,icmp,sv_P4
1716,udp,email
3549,icmp,sv_P1
65338,tcp,email
42476,udp,sv_P5
46870,icmp,sv_P4
30285,udp,sv_P4
47083,udp,sv_P3
7173,udp,sv_P5
46631,tcp,sv_P5
10562,icmp,sv_P3
59612,tcp,sv_P2
32077,icmp,sv_P3
29459,icmp,email
45920,udp,sv_P4
48875,udp,sv_P2
63904,udp,sv_P2
3088,tcp,sv_P3
6140,udp,email
22224,tcp,sv_P3
39347,tcp,email
48351,tcp,sv_P1
14825,icmp,sv_P5
35802,udp,sv_P1
36195,icmp,sv_P5
38361,tcp,sv_P3
23633,udp,sv_P1
20452,tcp,email
40915,udp,sv_P5
15715,udp,sv_P4
44294,tcp,sv_P3
20612,icmp,sv_P2
30918,udp,email
50490,tcp,sv_P4
47587,icmp,sv_P3
55799,icmp,email
37199,udp,sv_P3
47698,tcp,email
46283,icmp,sv_P5
20343,udp,sv_P4
42148,icmp,sv_P2
48706,icmp,sv_P1
1593,tcp,sv_P4
35250,icmp,sv_P2
14064,udp,email
43196,udp,sv_P4
1952,icmp,sv_P1
52781,tcp,sv_P2
61742,icmp,sv_P4
13626,icmp,email
10125,udp,sv_P1
13522,icmp,sv_P5
26369,icmp,sv_P4
37457,udp,sv_P5
57163,icmp,sv_P3
38005,udp,sv_P3
46713,icmp,sv_P4
40533,icmp,email
51441,icmp,sv_P4
52093,icmp,sv_P5
22324,udp,sv_P1
13052,udp,sv_P4
21315,icmp,sv_P4
40652,udp,sv_P1
9111,icmp,email
22098,tcp,sv_P3
7266,udp,email
63842,udp,sv_P2
23853,udp,sv_P5
41507,icmp,sv_P5
23870,udp,sv_P5
15197,tcp,sv_P1
42143,tcp,sv_P4
12924,icmp,sv_P1
35239,tcp,sv_P3
21021,icmp,sv_P2
46678,udp,email
37734,udp,sv_P3
633,tcp,sv_P2
60947,tcp,sv_P1
56704,icmp,sv_P4
26181,icmp,email
35203,icmp,email
46309,tcp,sv_P2
64984,udp,sv_P5
52978,tcp,email
16335,icmp,sv_P4
24858,tcp,sv_P3
26755,udp,email
37751,icmp,sv_P5
48441,icmp,sv_P2
13198,tcp,sv_P2
10039,tcp,sv_P5
54963,icmp,sv_P1
39706,tcp,sv_P5
22850,udp,sv_P1
63505,udp,sv_P1
5665,udp,sv_P5
62359,icmp,sv_P3
24790,udp,sv_P1
32314,icmp,email
27474,icmp,sv_P1
33766,icmp,email
43074,icmp,sv_P2
43646,icmp,sv_P2
19161,tcp,email
38522,udp,sv_P5
21536,icmp,sv_P4
27408,udp,sv_P4
65059,udp,email
64935,tcp,sv_P5
36032,icmp,sv_P4
58856,icmp,sv_P2
38995,tcp,email
24674,icmp,sv_P4
49435,icmp,sv_P3
51852,icmp,sv_P4
56918,tcp,sv_P2
10926,icmp,sv_P1
22244,icmp,sv_P1
14286,tcp,sv_P1
56303,udp,email
57061,udp,sv_P3
9140,udp,sv_P2
4962,tcp,sv_P4
41829,udp,sv_P4
44747,icmp,email
65139,icmp,sv_P5
20869,icmp,email
14129,udp,sv_P1
30823,tcp,sv_P5
53297,icmp,sv_P5
33019,udp,sv_P2
61041,tcp,email
30,tcp,sv_P4
41648,udp,sv_P1
50952,tcp,email
8473,tcp,sv_P3
54810,tcp,sv_P3
45539,udp,sv_P4
4970,udp,sv_P3
32604,udp,sv_P3
23253,tcp,email
45563,udp,email
20106,icmp,sv_P3
59336,udp,email
56824,tcp,sv_P4
6483,icmp,sv_P4
10816,icmp,sv_P4
37498,tcp,sv_P4
30074,udp,sv_P3
34203,udp,sv_P2
43498,icmp,sv_P2
47293,tcp,sv_P2
60151,icmp,email
7245,icmp,sv_P2
20346,icmp,email
49607,icmp,sv_P4
2078,tcp,sv_P5
27308,udp,sv_P1
52607,icmp,sv_P5
39422,udp,email
54190,udp,sv_P1
13889,icmp,sv_P2
6426,icmp,sv_P4
47100,udp,sv_P4
51803,udp,sv_P3
56884,icmp,sv_P2
701,icmp,sv_P5
40207,tcp,email
36447,tcp,email
53962,icmp,sv_P5
41561,tcp,sv_P1
21745,udp,sv_P2
21978,tcp,sv_P3
49658,icmp,sv_P2
19102,tcp,email
41538,tcp,sv_P1
4135,icmp,email
23262,icmp,sv_P2
45162,icmp,sv_P3
47854,tcp,sv_P1
22777,udp,email
11101,icmp,sv_P5
32028,udp,sv_P4
44016,udp,sv_P3
56359,tcp,email
2371,icmp,sv_P4
3120,icmp,sv_P5
31694,udp,sv_P4
33265,tcp,sv_P3
9928,tcp,sv_P5
9744,icmp,sv_P5
59058,udp,sv_P2
19086,tcp,email
48317,tcp,sv_P2
39026,icmp,sv_P4
47433,icmp,sv_P5
41478,tcp,sv_P4
40131,tcp,sv_P3
23156,tcp,sv_P2
53897,udp,sv_P4
49930,icmp,sv_P3
57330,udp,sv_P2
18377,icmp,sv_P1
48144,tcp,sv_P4
58597,icmp,email
44087,udp,sv_P2
40233,udp,sv_P5
1720,icmp,sv_P4
692,tcp,sv_P3
51652,udp,sv_P1
65339,udp,sv_P1
42758,icmp,sv_P1
13172,icmp,sv_P4
45709,udp,sv_P4
39912,icmp,sv_P5
27778,udp,sv_P3
15597,icmp,sv_P1
25437,icmp,sv_P5
59905,udp,sv_P1
48473,tcp,sv_P4
31273,udp,sv_P4
36467,icmp,sv_P3
10415,icmp,sv_P5
22158,icmp,sv_P4
9642,icmp,sv_P4
13825,udp,email
13475,udp,sv_P1
28696,icmp,sv_P1
14285,icmp,sv_P2
15067,icmp,sv_P1
47508,tcp,sv_P2
14851,icmp,email
24565,udp,sv_P5
33569,icmp,sv_P1
20826,udp,sv_P1
24859,tcp,sv_P2
35229,icmp,sv_P5
43614,icmp,sv_P3
9409,udp,sv_P3
7818,icmp,sv_P2
49009,tcp,sv_P1
3817,tcp,sv_P2
42707,udp,sv_P4
7151,icmp,sv_P4
30465,tcp,sv_P2
10953,udp,sv_P2
17351,udp,sv_P3
5278,udp,sv_P5
5390,icmp,email
49893,tcp,email
13739,tcp,sv_P3
36980,tcp,sv_P3
8730,icmp,sv_P2
61339,icmp,sv_P4
47107,icmp,email
63570,icmp,sv_P4
29154,udp,sv_P4
29298,icmp,sv_P4
23097,icmp,sv_P3
40992,icmp,email
51349,icmp,sv_P5
24714,tcp,sv_P3
53050,tcp,sv_P4
51020,tcp,sv_P5
28685,icmp,sv_P5
35325,icmp,sv_P4
20476,tcp,sv_P1
7983,tcp,sv_P3
18143,udp,email
24034,icmp,sv_P5
51490,tcp,sv_P4
8427,tcp,sv_P5
29074,tcp,sv_P4
19723,icmp,sv_P1
88,icmp,sv_P5
61199,tcp,sv_P1
39131,icmp,sv_P3
1716,udp,sv_P1
11367,udp,sv_P1
52203,udp,sv_P4
5287,udp,sv_P1
40314,icmp,sv_P1
849,tcp,sv_P5
16284,udp,sv_P2
22528,udp,sv_P1
53255,icmp,email
33475,icmp,sv_P1
23251,udp,sv_P3
53880,tcp,sv_P5
50766,icmp,sv_P1
41172,icmp,sv_P1
55901,udp,sv_P5
54078,icmp,sv_P5
63824,tcp,email
55663,icmp,email
5804,udp,email
40707,udp,email
42614,udp,email
25436,tcp,sv_P5
65047,udp,sv_P5
61240,tcp,email
44659,icmp,email
20891,tcp,sv_P3
2123,icmp,sv_P5
60997,icmp,email
33847,udp,email
38844,tcp,email
335,udp,email
31469,icmp,sv_P5
62039,icmp,sv_P3
45909,icmp,sv_P4
22925,udp,sv_P3
51694,udp,sv_P5
22282,icmp,sv_P3
22380,udp,sv_P4
26306,udp,sv_P5
52857,tcp,sv_P1
23349,tcp,sv_P1
2802,icmp,sv_P5
24684,icmp,sv_P4
26810,tcp,sv_P3
29469,tcp,sv_P4
48041,tcp,sv_P5
20406,udp,sv_P1
63549,udp,sv_P4
61294,icmp,email
59265,tcp,sv_P4
28072,icmp,email
29281,icmp,sv_P5
18359,udp,email
62410,tcp,sv_P5
23318,tcp,sv_P3
32080,icmp,sv_P2
25172,icmp,email
38473,tcp,sv_P3
59171,tcp,sv_P1
60295,icmp,email
10061,udp,email
17568,udp,email
18493,icmp,sv_P3
11840,tcp,email
25065,tcp,email
33882,udp,sv_P4
27013,icmp,email
60787,tcp,sv_P4
10637,udp,sv_P2
63753,tcp,sv_P2
2640,tcp,sv_P5
2036,icmp,sv_P2
55515,icmp,sv_P5
19760,tcp,sv_P5
52442,icmp,sv_P5
8878,tcp,sv_P4
59321,tcp,sv_P3
54604,tcp,sv_P1
40758,icmp,sv_P5
48466,tcp,email
31293,icmp,sv_P4
44191,udp,email
10233,icmp,sv_P4
50414,tcp,sv_P1
59543,tcp,email
23771,icmp,sv_P4
18905,icmp,sv_P4
45157,icmp,sv_P3
60495,tcp,sv_P2
26547,tcp,email
2845,udp,sv_P2
20522,udp,sv_P2
26450,icmp,sv_P2
15241,tcp,sv_P1
10144,tcp,sv_P1
28705,icmp,sv_P2
10138,icmp,sv_P2
21789,tcp,email
26394,udp,email
8798,icmp,sv_P5
55634,tcp,sv_P2
5428,udp,sv_P4
32827,udp,email
47352,tcp,sv_P1
31066,tcp,sv_P2
11842,udp,sv_P2
59751,tcp,sv_P3
11222,tcp,sv_P1
16578,tcp,sv_P3
33106,icmp,sv_P5
32356,tcp,sv_P3
17865,icmp,sv_P1
36027,tcp,email
3264,icmp,email
26594,icmp,sv_P5
9947,udp,email
32647,udp,sv_P3
38983,icmp,sv_P4
13469,udp,sv_P3
57181,udp,email
52933,icmp,sv_P1
32139,icmp,sv_P1
16749,udp,sv_P5
41755,tcp,sv_P1
21559,icmp,sv_P5
11410,icmp,sv_P5
43788,udp,email
39462,icmp,sv_P2
18277,udp,sv_P2
12143,udp,sv_P3
6359,icmp,sv_P5
53776,icmp,sv_P1
31860,udp,sv_P5
28237,udp,sv_P4
38694,udp,sv_P2
64075,icmp,sv_P2
28914,icmp,sv_P4
29837,udp,sv_P5
3283,tcp,sv_P1
16411,udp,sv_P4
11493,tcp,sv_P1
25061,icmp,sv_P3
21262,tcp,sv_P1
2927,tcp,email
50624,tcp,sv_P2
14229,udp,sv_P4
21344,udp,sv_P1
13520,udp,sv_P5
55398,udp,sv_P3
48148,icmp,sv_P5
28211,tcp,email
2988,udp,sv_P2
40043,udp,sv_P5
3504,tcp,sv_P3
16535,icmp,sv_P5
2298,udp,sv_P2
7065,udp,sv_P4
30037,tcp,email
50609,icmp,sv_P2
62518,icmp,sv_P1
47651,icmp,sv_P3
15057,icmp,sv_P1
26350,icmp,sv_P3
46146,udp,sv_P1
4680,udp,sv_P5
35324,tcp,sv_P3
16933,udp,sv_P1
54295,udp,sv_P3
64872,tcp,sv_P4
35092,tcp,email
8338,udp,sv_P3
25457,udp,sv_P4
22159,tcp,sv_P5
46448,tcp,sv_P3
21495,icmp,sv_P2
32305,udp,sv_P2
4239,udp,sv_P4
17225,icmp,sv_P4
48136,tcp,sv_P4
35971,tcp,sv_P3
34130,tcp,sv_P1
4270,udp,email
53002,icmp,sv_P4
20865,icmp,sv_P4
44577,tcp,sv_P5
14838,icmp,sv_P5
56667,icmp,sv_P2
49838,icmp,sv_P4
13119,icmp,sv_P4
60021,icmp,email
61096,icmp,sv_P2
42357,icmp,sv_P1
54685,udp,sv_P4
6503,icmp,sv_P2
3058,udp,sv_P2
20038,tcp,sv_P3
8307,udp,sv_P5
14540,icmp,sv_P2
62644,icmp,sv_P5
16629,udp,sv_P4
37406,tcp,sv_P1
33365,tcp,sv_P3
11396,tcp,sv_P3
40112,tcp,sv_P5
10313,udp,sv_P3
62387,udp,sv_P1
35093,tcp,sv_P1
12213,udp,sv_P3
33408,icmp,sv_P2
12583,tcp,sv_P3
58889,icmp,sv_P5
31512,icmp,sv_P3
64286,tcp,sv_P4
40499,tcp,sv_P5
40200,icmp,sv_P3
53771,tcp,sv_P4
14202,udp,sv_P1
47404,udp,email
736,udp,email
11738,icmp,sv_P5
55071,udp,sv_P2
41690,tcp,sv_P3
38891,udp,sv_P1
1443,tcp,sv_P2
64704,udp,sv_P2
36636,udp,sv_P2
32623,icmp,sv_P3
63536,tcp,sv_P1
19299,tcp,sv_P2
38309,udp,sv_P1
15868,icmp,sv_P2
47232,icmp,sv_P1
13078,icmp,sv_P1
7801,udp,email
17956,tcp,sv_P5
48512,tcp,email
10460,udp,sv_P3
7832,udp,sv_P1
29197,udp,sv_P4
4556,icmp,sv_P5
42250,udp,sv_P1
50915,icmp,sv_P4
2797,icmp,sv_P4
63351,udp,email
9836,udp,sv_P2
61205,icmp,sv_P3
48392,udp,email
54283,icmp,sv_P5
4498,tcp,sv_P4
11297,udp,sv_P5
56567,icmp,sv_P5
50736,icmp,sv_P1
38141,tcp,sv_P3
36334,udp,email
25319,tcp,sv_P1
5701,icmp,sv_P3
51514,udp,sv_P1
9239,udp,email
64998,icmp,sv_P4
10934,icmp,sv_P1
62545,udp,sv_P4
29419,tcp,sv_P1
14641,udp,sv_P5
59026,tcp,sv_P1
11793,icmp,email
15561,udp,sv_P1
28640,tcp,sv_P5
16593,icmp,sv_P2
62862,icmp,sv_P2
59933,udp,sv_P5
23911,udp,sv_P4
10959,icmp,sv_P1
469,udp,sv_P1
20556,udp,sv_P1
35504,udp,sv_P5
57806,icmp,sv_P2
6463,tcp,sv_P2
49410,udp,sv_P2
21449,icmp,email
9158,icmp,sv_P1
57871,icmp,sv_P4
36506,icmp,sv_P5
65225,tcp,sv_P1
15115,icmp,sv_P3
241,udp,sv_P1
12421,icmp,sv_P2
30574,tcp,sv_P4
2460,icmp,sv_P4
31925,tcp,sv_P2
38461,icmp,sv_P5
22718,tcp,sv_P4
8386,tcp,sv_P3
65180,udp,sv_P1
28781,udp,sv_P2
46216,tcp,email
57443,icmp,sv_P1
4592,udp,email
50323,icmp,email
27978,tcp,sv_P2
7628,icmp,sv_P3
56396,udp,email
30558,tcp,sv_P3
40410,udp,sv_P3
44921,udp,sv_P3
24932,tcp,sv_P4
41571,icmp,sv_P5
17594,icmp,sv_P3
37699,udp,email
21481,tcp,sv_P2
62277,udp,sv_P3
9223,udp,sv_P1
24470,tcp,email
51330,icmp,sv_P2
61612,udp,email
61575,tcp,sv_P4
51082,tcp,email
64151,udp,sv_P3
9495,udp,email
7912,tcp,email
61934,tcp,sv_P3
47179,tcp,email
2724,icmp,sv_P2
16370,udp,email
28160,udp,sv_P5
13103,udp,sv_P5
52663,udp,sv_P3
50316,tcp,sv_P5
41894,tcp,sv_P1
53231,icmp,sv_P4
55471,udp,email
63224,udp,sv_P4
43258,tcp,sv_P5
23965,udp,sv_P1
35765,icmp,email
51537,tcp,sv_P2
38879,udp,email
1256,tcp,sv_P2
55016,tcp,sv_P1
50869,tcp,sv_P3
4903,tcp,sv_P5
40680,tcp,sv_P2
34854,tcp,sv_P1
58663,icmp,sv_P4
9698,tcp,sv_P4
28662,udp,sv_P2
52791,tcp,sv_P4
20240,udp,email
49799,icmp,sv_P2
12516,udp,sv_P1
51084,icmp,sv_P5
62633,udp,sv_P3
16934,udp,email
27205,udp,sv_P5
32374,icmp,sv_P3
20941,udp,sv_P3
36194,icmp,sv_P5
39795,udp,sv_P5
13173,tcp,sv_P3
46316,icmp,email
28842,tcp,sv_P5
24990,tcp,sv_P2
11301,tcp,sv_P1
4565,udp,sv_P5
19958,udp,sv_P1
64099,icmp,sv_P3
32381,tcp,sv_P4
59685,udp,sv_P3
10324,tcp,sv_P2
55036,udp,sv_P1
33885,tcp,sv_P2
2629,tcp,sv_P4
54156,udp,sv_P4
63276,tcp,sv_P2
32109,icmp,sv_P3
57438,udp,sv_P3
42488,tcp,sv_P4
5710,tcp,email
35641,icmp,sv_P4
16275,icmp,sv_P2
52045,tcp,email
56825,tcp,sv_P4
60676,tcp,sv_P5
2431,icmp,sv_P3
40992,udp,email
44151,icmp,sv_P4
45868,icmp,sv_P5
47089,udp,sv_P4
13162,udp,sv_P1
24499,udp,sv_P5
4103,udp,sv_P3
57679,udp,sv_P3
48953,tcp,sv_P3
51281,udp,sv_P5
26360,tcp,sv_P1
11299,udp,sv_P2
57919,udp,sv_P3
50889,icmp,email
17362,udp,sv_P1
55742,icmp,sv_P5
52200,tcp,sv_P4
60910,icmp,email
59345,udp,sv_P2
16175,tcp,sv_P1
